Sat 24 Dec 2022 07:18:46 PM KST
NODELIST=agi1
MASTER_ADDR=agi1
conda 22.11.0
Python 3.10.8
Vit is used
[INFO] main.py:39 > Namespace(mode='L2P', dataset='cifar100', n_tasks=10, n=50, m=10, rnd_seed=1, memory_size=2000, log_path='results', model_name='vit', opt_name='sgd', sched_name='cos', batchsize=16, n_worker=0, lr=0.03, init_model=False, init_opt=False, topk=1, use_amp=True, transforms=['cutmix', 'autoaug'], gpu_transform=True, reg_coef=100, data_dir='/local_datasets/puridiver/cifar100', debug=False, note='[L2P_K]_iblurry_cifar100_3epoch', eval_period=100, temp_batchsize=None, online_iter=3.0, num_gpus=1, workers_per_gpu=1, imp_update_period=1, lr_step=0.95, lr_length=10, lr_period=10, memory_epoch=256, distilling=True, agem_batch=240, mir_cands=50)
[INFO] main.py:48 > Set the device (cuda)
[INFO] main.py:94 > Using train-transforms Compose(
    RandomCrop(size=(32, 32), padding=4)
    RandomHorizontalFlip(p=0.5)
    AutoAugment(policy=AutoAugmentPolicy.CIFAR10, fill=None)
    ConvertImageDtype()
    Normalize(mean=(0.5071, 0.4867, 0.4408), std=(0.2675, 0.2565, 0.2761))
)
[INFO] main.py:104 > [1] Select a CIL method (L2P)
[INFO] main.py:110 > [2] Incrementally training 10 tasks

##################################################
# Task 0 iteration
##################################################

[INFO] main.py:123 > [2-1] Prepare a datalist for the current task
[INFO] L2P_kearney.py:534 > Train | Sample # 8 | train_loss 10.6251 | train_acc 0.5312 | lr 0.012074 | running_time 0:00:02 | ETA 4:05:34
[INFO] L2P_kearney.py:534 > Train | Sample # 1184 | train_loss 1.0750 | train_acc 0.7656 | lr 0.004910 | running_time 0:08:05 | ETA 5:33:45
[INFO] L2P_kearney.py:534 > Train | Sample # 1192 | train_loss 0.9926 | train_acc 0.7812 | lr 0.004508 | running_time 0:08:07 | ETA 5:32:41
[INFO] L2P_kearney.py:534 > Train | Sample # 1200 | train_loss 1.2193 | train_acc 0.7161 | lr 0.004120 | running_time 0:08:09 | ETA 5:31:38
[INFO] L2P_kearney.py:544 > Test | Sample # 1200 | test_loss 3.0914 | test_acc 0.4498 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 1208 | train_loss 1.0239 | train_acc 0.7630 | lr 0.003748 | running_time 0:08:42 | ETA 5:51:28
[INFO] L2P_kearney.py:534 > Train | Sample # 1216 | train_loss 1.1059 | train_acc 0.7630 | lr 0.003390 | running_time 0:08:43 | ETA 5:50:19
[INFO] L2P_kearney.py:534 > Train | Sample # 1224 | train_loss 0.8112 | train_acc 0.7917 | lr 0.003049 | running_time 0:08:45 | ETA 5:49:10
[INFO] L2P_kearney.py:534 > Train | Sample # 1232 | train_loss 1.3554 | train_acc 0.6562 | lr 0.002723 | running_time 0:08:47 | ETA 5:48:02
[INFO] L2P_kearney.py:534 > Train | Sample # 1240 | train_loss 0.8662 | train_acc 0.7865 | lr 0.002414 | running_time 0:08:49 | ETA 5:46:55
[INFO] L2P_kearney.py:534 > Train | Sample # 1248 | train_loss 1.4932 | train_acc 0.6484 | lr 0.002122 | running_time 0:08:51 | ETA 5:45:48
[INFO] L2P_kearney.py:534 > Train | Sample # 1256 | train_loss 1.3084 | train_acc 0.7292 | lr 0.001848 | running_time 0:08:52 | ETA 5:44:43
[INFO] L2P_kearney.py:534 > Train | Sample # 1264 | train_loss 0.9912 | train_acc 0.8021 | lr 0.001591 | running_time 0:08:54 | ETA 5:43:39
[INFO] L2P_kearney.py:534 > Train | Sample # 1272 | train_loss 1.2329 | train_acc 0.6823 | lr 0.001353 | running_time 0:08:56 | ETA 5:42:36
[INFO] L2P_kearney.py:534 > Train | Sample # 1280 | train_loss 1.1901 | train_acc 0.6823 | lr 0.001133 | running_time 0:08:58 | ETA 5:41:32
[INFO] L2P_kearney.py:534 > Train | Sample # 1288 | train_loss 0.9233 | train_acc 0.7995 | lr 0.000932 | running_time 0:09:00 | ETA 5:40:30
[INFO] L2P_kearney.py:534 > Train | Sample # 1296 | train_loss 1.3249 | train_acc 0.7318 | lr 0.000750 | running_time 0:09:02 | ETA 5:39:29
[INFO] L2P_kearney.py:544 > Test | Sample # 1300 | test_loss 2.8719 | test_acc 0.4600 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 1304 | train_loss 1.3303 | train_acc 0.6719 | lr 0.000587 | running_time 0:09:36 | ETA 5:58:42
[INFO] L2P_kearney.py:534 > Train | Sample # 1312 | train_loss 0.8165 | train_acc 0.7839 | lr 0.000444 | running_time 0:09:38 | ETA 5:57:35
[INFO] L2P_kearney.py:534 > Train | Sample # 1320 | train_loss 1.1176 | train_acc 0.7760 | lr 0.000320 | running_time 0:09:39 | ETA 5:56:28
[INFO] L2P_kearney.py:534 > Train | Sample # 1328 | train_loss 0.8058 | train_acc 0.8255 | lr 0.000217 | running_time 0:09:41 | ETA 5:55:22
[INFO] L2P_kearney.py:534 > Train | Sample # 1336 | train_loss 1.3400 | train_acc 0.6979 | lr 0.000133 | running_time 0:09:43 | ETA 5:54:17
[INFO] L2P_kearney.py:534 > Train | Sample # 1344 | train_loss 1.4222 | train_acc 0.6823 | lr 0.000070 | running_time 0:09:45 | ETA 5:53:12
[INFO] L2P_kearney.py:534 > Train | Sample # 1352 | train_loss 1.5405 | train_acc 0.6771 | lr 0.000027 | running_time 0:09:47 | ETA 5:52:08
[INFO] L2P_kearney.py:534 > Train | Sample # 1360 | train_loss 1.2317 | train_acc 0.7552 | lr 0.000004 | running_time 0:09:48 | ETA 5:51:05
[INFO] L2P_kearney.py:534 > Train | Sample # 1368 | train_loss 1.2475 | train_acc 0.6953 | lr 0.030000 | running_time 0:09:50 | ETA 5:50:02
[INFO] L2P_kearney.py:534 > Train | Sample # 1376 | train_loss 1.3730 | train_acc 0.6979 | lr 0.029995 | running_time 0:09:52 | ETA 5:49:00
[INFO] L2P_kearney.py:534 > Train | Sample # 1384 | train_loss 1.5749 | train_acc 0.6823 | lr 0.029986 | running_time 0:09:54 | ETA 5:48:00
[INFO] L2P_kearney.py:534 > Train | Sample # 1392 | train_loss 1.7595 | train_acc 0.6354 | lr 0.029971 | running_time 0:09:56 | ETA 5:47:00
[INFO] L2P_kearney.py:534 > Train | Sample # 1400 | train_loss 1.6016 | train_acc 0.7031 | lr 0.029951 | running_time 0:09:58 | ETA 5:46:00
[INFO] L2P_kearney.py:544 > Test | Sample # 1400 | test_loss 5.3552 | test_acc 0.3211 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 1408 | train_loss 1.8759 | train_acc 0.5833 | lr 0.029927 | running_time 0:10:33 | ETA 6:04:08
[INFO] L2P_kearney.py:534 > Train | Sample # 1416 | train_loss 1.6199 | train_acc 0.6875 | lr 0.029897 | running_time 0:10:34 | ETA 6:03:03
[INFO] L2P_kearney.py:534 > Train | Sample # 1424 | train_loss 1.8508 | train_acc 0.6823 | lr 0.029862 | running_time 0:10:36 | ETA 6:01:59
[INFO] L2P_kearney.py:534 > Train | Sample # 1432 | train_loss 1.5533 | train_acc 0.6589 | lr 0.029822 | running_time 0:10:38 | ETA 6:00:55
[INFO] L2P_kearney.py:534 > Train | Sample # 1440 | train_loss 1.6341 | train_acc 0.6875 | lr 0.029777 | running_time 0:10:40 | ETA 5:59:52
[INFO] L2P_kearney.py:534 > Train | Sample # 1448 | train_loss 1.8054 | train_acc 0.6328 | lr 0.029727 | running_time 0:10:42 | ETA 5:58:49
[INFO] L2P_kearney.py:534 > Train | Sample # 1456 | train_loss 1.7763 | train_acc 0.6250 | lr 0.029672 | running_time 0:10:43 | ETA 5:57:47
[INFO] L2P_kearney.py:534 > Train | Sample # 1464 | train_loss 2.2492 | train_acc 0.6562 | lr 0.029612 | running_time 0:10:45 | ETA 5:56:47
[INFO] L2P_kearney.py:534 > Train | Sample # 1472 | train_loss 1.8458 | train_acc 0.6328 | lr 0.029548 | running_time 0:10:47 | ETA 5:55:47
[INFO] L2P_kearney.py:534 > Train | Sample # 1480 | train_loss 1.7055 | train_acc 0.6536 | lr 0.029478 | running_time 0:10:49 | ETA 5:54:47
[INFO] L2P_kearney.py:534 > Train | Sample # 1488 | train_loss 1.2980 | train_acc 0.7760 | lr 0.029403 | running_time 0:10:51 | ETA 5:53:48
[INFO] L2P_kearney.py:534 > Train | Sample # 1496 | train_loss 2.2140 | train_acc 0.6042 | lr 0.029324 | running_time 0:10:52 | ETA 5:52:50
[INFO] L2P_kearney.py:544 > Test | Sample # 1500 | test_loss 4.3794 | test_acc 0.3750 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 1504 | train_loss 1.3968 | train_acc 0.7396 | lr 0.029239 | running_time 0:11:29 | ETA 6:10:28
[INFO] L2P_kearney.py:534 > Train | Sample # 1512 | train_loss 1.4077 | train_acc 0.7656 | lr 0.029150 | running_time 0:11:31 | ETA 6:09:24
[INFO] L2P_kearney.py:534 > Train | Sample # 1520 | train_loss 1.6254 | train_acc 0.7656 | lr 0.029056 | running_time 0:11:32 | ETA 6:08:22
[INFO] L2P_kearney.py:534 > Train | Sample # 1528 | train_loss 1.1671 | train_acc 0.7760 | lr 0.028957 | running_time 0:11:34 | ETA 6:07:20
[INFO] L2P_kearney.py:534 > Train | Sample # 1536 | train_loss 1.5705 | train_acc 0.6875 | lr 0.028854 | running_time 0:11:36 | ETA 6:06:18
[INFO] L2P_kearney.py:534 > Train | Sample # 1544 | train_loss 1.7194 | train_acc 0.6745 | lr 0.028746 | running_time 0:11:38 | ETA 6:05:18
[INFO] L2P_kearney.py:534 > Train | Sample # 1552 | train_loss 1.7496 | train_acc 0.7188 | lr 0.028633 | running_time 0:11:40 | ETA 6:04:17
[INFO] L2P_kearney.py:534 > Train | Sample # 1560 | train_loss 1.7748 | train_acc 0.6589 | lr 0.028515 | running_time 0:11:42 | ETA 6:03:18
[INFO] L2P_kearney.py:534 > Train | Sample # 1568 | train_loss 1.8224 | train_acc 0.6745 | lr 0.028393 | running_time 0:11:43 | ETA 6:02:19
[INFO] L2P_kearney.py:534 > Train | Sample # 1576 | train_loss 1.7272 | train_acc 0.7109 | lr 0.028267 | running_time 0:11:45 | ETA 6:01:21
[INFO] L2P_kearney.py:534 > Train | Sample # 1584 | train_loss 1.7829 | train_acc 0.7031 | lr 0.028136 | running_time 0:11:47 | ETA 6:00:23
[INFO] L2P_kearney.py:534 > Train | Sample # 1592 | train_loss 1.6962 | train_acc 0.6562 | lr 0.028000 | running_time 0:11:49 | ETA 5:59:26
[INFO] L2P_kearney.py:534 > Train | Sample # 1600 | train_loss 1.3761 | train_acc 0.7344 | lr 0.027860 | running_time 0:11:51 | ETA 5:58:29
[INFO] L2P_kearney.py:544 > Test | Sample # 1600 | test_loss 4.6274 | test_acc 0.3841 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 1608 | train_loss 1.4344 | train_acc 0.7604 | lr 0.027716 | running_time 0:12:29 | ETA 6:16:01
[INFO] L2P_kearney.py:534 > Train | Sample # 1616 | train_loss 1.6414 | train_acc 0.6953 | lr 0.027567 | running_time 0:12:31 | ETA 6:15:00
[INFO] L2P_kearney.py:534 > Train | Sample # 1624 | train_loss 1.4613 | train_acc 0.7214 | lr 0.027414 | running_time 0:12:33 | ETA 6:13:59
[INFO] L2P_kearney.py:534 > Train | Sample # 1632 | train_loss 1.6732 | train_acc 0.6719 | lr 0.027257 | running_time 0:12:35 | ETA 6:12:59
[INFO] L2P_kearney.py:534 > Train | Sample # 1640 | train_loss 1.6516 | train_acc 0.7552 | lr 0.027096 | running_time 0:12:36 | ETA 6:11:59
[INFO] L2P_kearney.py:534 > Train | Sample # 1648 | train_loss 1.4916 | train_acc 0.7083 | lr 0.026931 | running_time 0:12:38 | ETA 6:11:01
[INFO] L2P_kearney.py:534 > Train | Sample # 1656 | train_loss 1.1624 | train_acc 0.7943 | lr 0.026761 | running_time 0:12:40 | ETA 6:10:03
[INFO] L2P_kearney.py:534 > Train | Sample # 1664 | train_loss 1.6307 | train_acc 0.6927 | lr 0.026588 | running_time 0:12:42 | ETA 6:09:05
[INFO] L2P_kearney.py:534 > Train | Sample # 1672 | train_loss 1.8611 | train_acc 0.6224 | lr 0.026411 | running_time 0:12:44 | ETA 6:08:08
[INFO] L2P_kearney.py:534 > Train | Sample # 1680 | train_loss 2.0789 | train_acc 0.6250 | lr 0.026229 | running_time 0:12:46 | ETA 6:07:11
[INFO] L2P_kearney.py:534 > Train | Sample # 1688 | train_loss 1.5522 | train_acc 0.6823 | lr 0.026044 | running_time 0:12:47 | ETA 6:06:15
[INFO] L2P_kearney.py:534 > Train | Sample # 1696 | train_loss 1.7734 | train_acc 0.6693 | lr 0.025856 | running_time 0:12:49 | ETA 6:05:19
[INFO] L2P_kearney.py:544 > Test | Sample # 1700 | test_loss 3.5451 | test_acc 0.4108 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 1704 | train_loss 0.9754 | train_acc 0.7708 | lr 0.025663 | running_time 0:13:28 | ETA 6:21:49
[INFO] L2P_kearney.py:534 > Train | Sample # 1712 | train_loss 1.7934 | train_acc 0.7005 | lr 0.025467 | running_time 0:13:30 | ETA 6:20:49
[INFO] L2P_kearney.py:534 > Train | Sample # 1720 | train_loss 1.2723 | train_acc 0.7604 | lr 0.025268 | running_time 0:13:31 | ETA 6:19:50
[INFO] L2P_kearney.py:534 > Train | Sample # 1728 | train_loss 1.1848 | train_acc 0.7448 | lr 0.025065 | running_time 0:13:33 | ETA 6:18:51
[INFO] L2P_kearney.py:534 > Train | Sample # 1736 | train_loss 1.6317 | train_acc 0.6641 | lr 0.024858 | running_time 0:13:35 | ETA 6:17:53
[INFO] L2P_kearney.py:534 > Train | Sample # 1744 | train_loss 1.4647 | train_acc 0.7292 | lr 0.024649 | running_time 0:13:37 | ETA 6:16:56
[INFO] L2P_kearney.py:534 > Train | Sample # 1752 | train_loss 1.2398 | train_acc 0.7344 | lr 0.024436 | running_time 0:13:39 | ETA 6:15:59
[INFO] L2P_kearney.py:534 > Train | Sample # 1760 | train_loss 1.0747 | train_acc 0.7786 | lr 0.024219 | running_time 0:13:40 | ETA 6:15:02
[INFO] L2P_kearney.py:534 > Train | Sample # 1768 | train_loss 1.1282 | train_acc 0.7240 | lr 0.024000 | running_time 0:13:42 | ETA 6:14:06
[INFO] L2P_kearney.py:534 > Train | Sample # 1776 | train_loss 1.6456 | train_acc 0.5651 | lr 0.023778 | running_time 0:13:44 | ETA 6:13:11
[INFO] L2P_kearney.py:534 > Train | Sample # 1784 | train_loss 1.1889 | train_acc 0.7318 | lr 0.023552 | running_time 0:13:46 | ETA 6:12:16
[INFO] L2P_kearney.py:534 > Train | Sample # 1792 | train_loss 1.1659 | train_acc 0.7760 | lr 0.023324 | running_time 0:13:48 | ETA 6:11:22
[INFO] L2P_kearney.py:534 > Train | Sample # 1800 | train_loss 1.0691 | train_acc 0.7682 | lr 0.023093 | running_time 0:13:50 | ETA 6:10:28
[INFO] L2P_kearney.py:544 > Test | Sample # 1800 | test_loss 3.5042 | test_acc 0.4178 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 1808 | train_loss 1.7042 | train_acc 0.6693 | lr 0.022859 | running_time 0:14:28 | ETA 6:25:56
[INFO] L2P_kearney.py:534 > Train | Sample # 1816 | train_loss 1.1974 | train_acc 0.7292 | lr 0.022623 | running_time 0:14:30 | ETA 6:24:59
[INFO] L2P_kearney.py:534 > Train | Sample # 1824 | train_loss 1.0532 | train_acc 0.7474 | lr 0.022383 | running_time 0:14:32 | ETA 6:24:01
[INFO] L2P_kearney.py:534 > Train | Sample # 1832 | train_loss 1.2487 | train_acc 0.6849 | lr 0.022142 | running_time 0:14:34 | ETA 6:23:05
[INFO] L2P_kearney.py:534 > Train | Sample # 1840 | train_loss 1.3173 | train_acc 0.7057 | lr 0.021898 | running_time 0:14:36 | ETA 6:22:08
[INFO] L2P_kearney.py:534 > Train | Sample # 1848 | train_loss 1.1290 | train_acc 0.7396 | lr 0.021652 | running_time 0:14:37 | ETA 6:21:13
[INFO] L2P_kearney.py:534 > Train | Sample # 1856 | train_loss 1.0696 | train_acc 0.7422 | lr 0.021403 | running_time 0:14:39 | ETA 6:20:17
[INFO] L2P_kearney.py:534 > Train | Sample # 1864 | train_loss 1.1385 | train_acc 0.7786 | lr 0.021152 | running_time 0:14:41 | ETA 6:19:22
[INFO] L2P_kearney.py:534 > Train | Sample # 1872 | train_loss 0.9491 | train_acc 0.7786 | lr 0.020899 | running_time 0:14:43 | ETA 6:18:28
[INFO] L2P_kearney.py:534 > Train | Sample # 1880 | train_loss 0.8434 | train_acc 0.8281 | lr 0.020644 | running_time 0:14:45 | ETA 6:17:34
[INFO] L2P_kearney.py:534 > Train | Sample # 1888 | train_loss 1.1208 | train_acc 0.7760 | lr 0.020388 | running_time 0:14:46 | ETA 6:16:40
[INFO] L2P_kearney.py:534 > Train | Sample # 1896 | train_loss 0.9747 | train_acc 0.7656 | lr 0.020129 | running_time 0:14:48 | ETA 6:15:46
[INFO] L2P_kearney.py:544 > Test | Sample # 1900 | test_loss 3.6604 | test_acc 0.4031 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 1904 | train_loss 0.7422 | train_acc 0.8490 | lr 0.019869 | running_time 0:15:27 | ETA 6:30:41
[INFO] L2P_kearney.py:534 > Train | Sample # 1912 | train_loss 1.2228 | train_acc 0.6953 | lr 0.019607 | running_time 0:15:29 | ETA 6:29:45
[INFO] L2P_kearney.py:534 > Train | Sample # 1920 | train_loss 1.0188 | train_acc 0.8177 | lr 0.019343 | running_time 0:15:31 | ETA 6:28:49
[INFO] L2P_kearney.py:534 > Train | Sample # 1928 | train_loss 1.4066 | train_acc 0.6797 | lr 0.019078 | running_time 0:15:33 | ETA 6:27:53
[INFO] L2P_kearney.py:534 > Train | Sample # 1936 | train_loss 1.1686 | train_acc 0.7057 | lr 0.018812 | running_time 0:15:35 | ETA 6:26:58
[INFO] L2P_kearney.py:534 > Train | Sample # 1944 | train_loss 1.1187 | train_acc 0.7422 | lr 0.018544 | running_time 0:15:37 | ETA 6:26:04
[INFO] L2P_kearney.py:534 > Train | Sample # 1952 | train_loss 1.1913 | train_acc 0.6875 | lr 0.018275 | running_time 0:15:38 | ETA 6:25:10
[INFO] L2P_kearney.py:534 > Train | Sample # 1960 | train_loss 1.3265 | train_acc 0.7083 | lr 0.018005 | running_time 0:15:40 | ETA 6:24:16
[INFO] L2P_kearney.py:534 > Train | Sample # 1968 | train_loss 1.4667 | train_acc 0.7188 | lr 0.017734 | running_time 0:15:42 | ETA 6:23:22
[INFO] L2P_kearney.py:534 > Train | Sample # 1976 | train_loss 1.4750 | train_acc 0.7005 | lr 0.017462 | running_time 0:15:44 | ETA 6:22:29
[INFO] L2P_kearney.py:534 > Train | Sample # 1984 | train_loss 1.0115 | train_acc 0.7604 | lr 0.017190 | running_time 0:15:46 | ETA 6:21:37
[INFO] L2P_kearney.py:534 > Train | Sample # 1992 | train_loss 1.0809 | train_acc 0.7578 | lr 0.016916 | running_time 0:15:47 | ETA 6:20:45
[INFO] L2P_kearney.py:534 > Train | Sample # 2000 | train_loss 1.0566 | train_acc 0.7786 | lr 0.016642 | running_time 0:15:49 | ETA 6:19:53
[INFO] L2P_kearney.py:544 > Test | Sample # 2000 | test_loss 3.5550 | test_acc 0.4302 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 2008 | train_loss 1.0690 | train_acc 0.7630 | lr 0.016367 | running_time 0:16:29 | ETA 6:33:58
[INFO] L2P_kearney.py:534 > Train | Sample # 2016 | train_loss 1.0162 | train_acc 0.7839 | lr 0.016092 | running_time 0:16:30 | ETA 6:33:03
[INFO] L2P_kearney.py:534 > Train | Sample # 2024 | train_loss 1.0977 | train_acc 0.7708 | lr 0.015816 | running_time 0:16:32 | ETA 6:32:09
[INFO] L2P_kearney.py:534 > Train | Sample # 2032 | train_loss 0.5882 | train_acc 0.8724 | lr 0.015541 | running_time 0:16:34 | ETA 6:31:16
[INFO] L2P_kearney.py:534 > Train | Sample # 2040 | train_loss 1.0853 | train_acc 0.7292 | lr 0.015265 | running_time 0:16:36 | ETA 6:30:23
[INFO] L2P_kearney.py:534 > Train | Sample # 2048 | train_loss 0.8581 | train_acc 0.7969 | lr 0.014988 | running_time 0:16:38 | ETA 6:29:30
[INFO] L2P_kearney.py:534 > Train | Sample # 2056 | train_loss 1.1088 | train_acc 0.6979 | lr 0.014712 | running_time 0:16:39 | ETA 6:28:37
[INFO] L2P_kearney.py:534 > Train | Sample # 2064 | train_loss 1.2817 | train_acc 0.6901 | lr 0.014436 | running_time 0:16:41 | ETA 6:27:45
[INFO] L2P_kearney.py:534 > Train | Sample # 2072 | train_loss 0.9634 | train_acc 0.7292 | lr 0.014161 | running_time 0:16:43 | ETA 6:26:53
[INFO] L2P_kearney.py:534 > Train | Sample # 2080 | train_loss 0.9619 | train_acc 0.7578 | lr 0.013885 | running_time 0:16:45 | ETA 6:26:02
[INFO] L2P_kearney.py:534 > Train | Sample # 2088 | train_loss 1.3853 | train_acc 0.6432 | lr 0.013610 | running_time 0:16:47 | ETA 6:25:11
[INFO] L2P_kearney.py:534 > Train | Sample # 2096 | train_loss 1.3717 | train_acc 0.6250 | lr 0.013335 | running_time 0:16:49 | ETA 6:24:21
[INFO] L2P_kearney.py:544 > Test | Sample # 2100 | test_loss 2.8030 | test_acc 0.4702 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 2104 | train_loss 1.0884 | train_acc 0.7109 | lr 0.013061 | running_time 0:17:28 | ETA 6:37:44
[INFO] L2P_kearney.py:534 > Train | Sample # 2112 | train_loss 0.9389 | train_acc 0.7943 | lr 0.012788 | running_time 0:17:30 | ETA 6:36:51
[INFO] L2P_kearney.py:534 > Train | Sample # 2120 | train_loss 0.7796 | train_acc 0.8073 | lr 0.012515 | running_time 0:17:31 | ETA 6:35:59
[INFO] L2P_kearney.py:534 > Train | Sample # 2128 | train_loss 1.0888 | train_acc 0.7604 | lr 0.012243 | running_time 0:17:33 | ETA 6:35:06
[INFO] L2P_kearney.py:534 > Train | Sample # 2136 | train_loss 0.8885 | train_acc 0.8047 | lr 0.011972 | running_time 0:17:35 | ETA 6:34:14
[INFO] L2P_kearney.py:534 > Train | Sample # 2144 | train_loss 0.7174 | train_acc 0.7969 | lr 0.011702 | running_time 0:17:37 | ETA 6:33:22
[INFO] L2P_kearney.py:534 > Train | Sample # 2152 | train_loss 1.1552 | train_acc 0.6979 | lr 0.011433 | running_time 0:17:39 | ETA 6:32:31
[INFO] L2P_kearney.py:534 > Train | Sample # 2160 | train_loss 0.9429 | train_acc 0.7708 | lr 0.011166 | running_time 0:17:41 | ETA 6:31:40
[INFO] L2P_kearney.py:534 > Train | Sample # 2168 | train_loss 0.9632 | train_acc 0.7786 | lr 0.010900 | running_time 0:17:42 | ETA 6:30:49
[INFO] L2P_kearney.py:534 > Train | Sample # 2176 | train_loss 1.3349 | train_acc 0.6693 | lr 0.010635 | running_time 0:17:44 | ETA 6:29:59
[INFO] L2P_kearney.py:534 > Train | Sample # 2184 | train_loss 0.8123 | train_acc 0.7943 | lr 0.010371 | running_time 0:17:46 | ETA 6:29:09
[INFO] L2P_kearney.py:534 > Train | Sample # 2192 | train_loss 0.9294 | train_acc 0.7578 | lr 0.010109 | running_time 0:17:48 | ETA 6:28:19
[INFO] L2P_kearney.py:534 > Train | Sample # 2200 | train_loss 1.0363 | train_acc 0.7292 | lr 0.009849 | running_time 0:17:50 | ETA 6:27:30
[INFO] L2P_kearney.py:544 > Test | Sample # 2200 | test_loss 2.9020 | test_acc 0.4558 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 2208 | train_loss 0.9472 | train_acc 0.7266 | lr 0.009591 | running_time 0:18:30 | ETA 6:40:30
[INFO] L2P_kearney.py:534 > Train | Sample # 2216 | train_loss 0.8690 | train_acc 0.7943 | lr 0.009334 | running_time 0:18:32 | ETA 6:39:38
[INFO] L2P_kearney.py:534 > Train | Sample # 2224 | train_loss 0.9377 | train_acc 0.7682 | lr 0.009080 | running_time 0:18:33 | ETA 6:38:47
[INFO] L2P_kearney.py:534 > Train | Sample # 2232 | train_loss 0.8909 | train_acc 0.7708 | lr 0.008827 | running_time 0:18:35 | ETA 6:37:56
[INFO] L2P_kearney.py:534 > Train | Sample # 2240 | train_loss 0.9076 | train_acc 0.7917 | lr 0.008576 | running_time 0:18:37 | ETA 6:37:06
[INFO] L2P_kearney.py:534 > Train | Sample # 2248 | train_loss 0.9210 | train_acc 0.7682 | lr 0.008328 | running_time 0:18:39 | ETA 6:36:15
[INFO] L2P_kearney.py:534 > Train | Sample # 2256 | train_loss 0.9767 | train_acc 0.7865 | lr 0.008082 | running_time 0:18:41 | ETA 6:35:26
[INFO] L2P_kearney.py:534 > Train | Sample # 2264 | train_loss 1.3548 | train_acc 0.6484 | lr 0.007838 | running_time 0:18:42 | ETA 6:34:36
[INFO] L2P_kearney.py:534 > Train | Sample # 2272 | train_loss 0.8633 | train_acc 0.8099 | lr 0.007597 | running_time 0:18:44 | ETA 6:33:47
[INFO] L2P_kearney.py:534 > Train | Sample # 2280 | train_loss 0.9819 | train_acc 0.7161 | lr 0.007358 | running_time 0:18:46 | ETA 6:32:58
[INFO] L2P_kearney.py:534 > Train | Sample # 2288 | train_loss 0.8530 | train_acc 0.7604 | lr 0.007121 | running_time 0:18:48 | ETA 6:32:10
[INFO] L2P_kearney.py:534 > Train | Sample # 2296 | train_loss 0.8725 | train_acc 0.8021 | lr 0.006888 | running_time 0:18:50 | ETA 6:31:22
[INFO] L2P_kearney.py:544 > Test | Sample # 2300 | test_loss 2.7338 | test_acc 0.4632 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 2304 | train_loss 1.0830 | train_acc 0.6901 | lr 0.006657 | running_time 0:19:30 | ETA 6:43:47
[INFO] L2P_kearney.py:534 > Train | Sample # 2312 | train_loss 0.7836 | train_acc 0.8099 | lr 0.006429 | running_time 0:19:32 | ETA 6:42:57
[INFO] L2P_kearney.py:534 > Train | Sample # 2320 | train_loss 0.8200 | train_acc 0.8203 | lr 0.006204 | running_time 0:19:33 | ETA 6:42:07
[INFO] L2P_kearney.py:534 > Train | Sample # 2328 | train_loss 1.0794 | train_acc 0.7396 | lr 0.005982 | running_time 0:19:35 | ETA 6:41:17
[INFO] L2P_kearney.py:534 > Train | Sample # 2336 | train_loss 0.6960 | train_acc 0.8125 | lr 0.005762 | running_time 0:19:37 | ETA 6:40:27
[INFO] L2P_kearney.py:534 > Train | Sample # 2344 | train_loss 0.7047 | train_acc 0.8307 | lr 0.005546 | running_time 0:19:39 | ETA 6:39:38
[INFO] L2P_kearney.py:534 > Train | Sample # 2352 | train_loss 1.1651 | train_acc 0.7214 | lr 0.005334 | running_time 0:19:41 | ETA 6:38:50
[INFO] L2P_kearney.py:534 > Train | Sample # 2360 | train_loss 1.1027 | train_acc 0.7109 | lr 0.005124 | running_time 0:19:43 | ETA 6:38:01
[INFO] L2P_kearney.py:534 > Train | Sample # 2368 | train_loss 1.0067 | train_acc 0.7109 | lr 0.004918 | running_time 0:19:44 | ETA 6:37:13
[INFO] L2P_kearney.py:534 > Train | Sample # 2376 | train_loss 0.9938 | train_acc 0.7031 | lr 0.004715 | running_time 0:19:46 | ETA 6:36:25
[INFO] L2P_kearney.py:534 > Train | Sample # 2384 | train_loss 0.8930 | train_acc 0.7630 | lr 0.004516 | running_time 0:19:48 | ETA 6:35:38
[INFO] L2P_kearney.py:534 > Train | Sample # 2392 | train_loss 1.1520 | train_acc 0.6979 | lr 0.004320 | running_time 0:19:50 | ETA 6:34:50
[INFO] L2P_kearney.py:534 > Train | Sample # 2400 | train_loss 1.0340 | train_acc 0.7448 | lr 0.004128 | running_time 0:19:52 | ETA 6:34:03
